pipeline_a,pipeline_b,mean_a,mean_b,delta,wilcoxon_stat,p_value,significant,cohens_d,ci_lower,ci_upper,effect_size,n_comparisons,alpha_bonferroni
b_pca20_mlp,f_mlp,0.316525,0.454323,-0.137798,0.0,6.1e-05,True,-8.8822,-12.1972,-7.4842,large,595,8.4e-05
b_pca20_mlp,f_lr,0.316525,0.454131,-0.137605,0.0,6.1e-05,True,-8.4626,-11.7045,-7.0925,large,595,8.4e-05
b_pca20_mlp,f_lgbm,0.316525,0.455375,-0.13885,0.0,6.1e-05,True,-9.1403,-13.5078,-7.4515,large,595,8.4e-05
b_pca20_mlp,e_xgb,0.316525,0.432861,-0.116336,0.0,6.1e-05,True,-9.4147,-12.6982,-8.0636,large,595,8.4e-05
b_pca20_mlp,e_rf,0.316525,0.434155,-0.11763,0.0,6.1e-05,True,-9.3359,-12.4397,-8.0427,large,595,8.4e-05
b_pca20_mlp,e_mlp,0.316525,0.422079,-0.105554,0.0,6.1e-05,True,-7.728,-11.213,-6.1158,large,595,8.4e-05
b_pca20_mlp,e_lr,0.316525,0.408232,-0.091706,0.0,6.1e-05,True,-5.7812,-9.0262,-4.4956,large,595,8.4e-05
b_pca20_mlp,e_lgbm,0.316525,0.430156,-0.113631,0.0,6.1e-05,True,-9.5026,-13.0968,-7.9986,large,595,8.4e-05
b_pca20_mlp,d_xgb,0.316525,0.430943,-0.114418,0.0,6.1e-05,True,-8.8984,-12.7121,-7.4298,large,595,8.4e-05
b_pca20_mlp,d_rf,0.316525,0.425527,-0.109001,0.0,6.1e-05,True,-9.423,-14.2739,-7.5017,large,595,8.4e-05
b_pca20_mlp,d_mlp,0.316525,0.428092,-0.111567,0.0,6.1e-05,True,-8.342,-13.6498,-6.3733,large,595,8.4e-05
b_pca20_mlp,d_lr,0.316525,0.418466,-0.10194,0.0,6.1e-05,True,-7.6088,-10.7739,-6.227,large,595,8.4e-05
b_pca20_mlp,d_lgbm,0.316525,0.430483,-0.113958,0.0,6.1e-05,True,-8.8626,-13.2932,-7.288,large,595,8.4e-05
b_pca20_mlp,c_xgb,0.316525,0.472805,-0.15628,0.0,6.1e-05,True,-13.0688,-18.2652,-11.2772,large,595,8.4e-05
b_pca20_mlp,c_rf,0.316525,0.469832,-0.153307,0.0,6.1e-05,True,-12.4209,-17.0311,-10.7273,large,595,8.4e-05
b_pca20_rf,d_xgb,0.328477,0.430943,-0.102466,0.0,6.1e-05,True,-8.1051,-11.1011,-6.8649,large,595,8.4e-05
b_pca20_rf,d_rf,0.328477,0.425527,-0.097049,0.0,6.1e-05,True,-8.568,-12.2046,-6.9823,large,595,8.4e-05
b_pca20_rf,d_mlp,0.328477,0.428092,-0.099615,0.0,6.1e-05,True,-7.5657,-11.5918,-5.7305,large,595,8.4e-05
b_pca20_rf,d_lr,0.328477,0.418466,-0.089988,0.0,6.1e-05,True,-6.8222,-9.3932,-5.6645,large,595,8.4e-05
b_pca20_rf,d_lgbm,0.328477,0.430483,-0.102006,0.0,6.1e-05,True,-8.0686,-11.4799,-6.7,large,595,8.4e-05
b_pca20_rf,c_xgb,0.328477,0.472805,-0.144328,0.0,6.1e-05,True,-12.3088,-15.8862,-10.8793,large,595,8.4e-05
b_pca20_rf,c_rf,0.328477,0.469832,-0.141355,0.0,6.1e-05,True,-11.6654,-15.1504,-10.324,large,595,8.4e-05
b_pca20_rf,c_mlp,0.328477,0.445802,-0.117325,0.0,6.1e-05,True,-10.0294,-13.486,-8.5089,large,595,8.4e-05
b_pca20_rf,c_lr,0.328477,0.449611,-0.121133,0.0,6.1e-05,True,-9.7133,-13.2591,-8.1931,large,595,8.4e-05
b_pca20_rf,c_lgbm,0.328477,0.469593,-0.141116,0.0,6.1e-05,True,-11.8042,-15.3872,-10.3072,large,595,8.4e-05
b_pca20_rf,b_pca90_xgb,0.328477,0.426388,-0.097911,0.0,6.1e-05,True,-8.6835,-12.0605,-7.2855,large,595,8.4e-05
b_pca20_rf,b_pca90_rf,0.328477,0.422365,-0.093888,0.0,6.1e-05,True,-8.053,-11.1295,-6.7459,large,595,8.4e-05
b_pca20_rf,b_pca90_mlp,0.328477,0.422098,-0.093621,0.0,6.1e-05,True,-5.8912,-9.1521,-4.6666,large,595,8.4e-05
b_pca20_rf,b_pca90_lr,0.328477,0.413471,-0.084994,0.0,6.1e-05,True,-6.7382,-9.3392,-5.6004,large,595,8.4e-05
b_pca20_rf,b_pca90_lgbm,0.328477,0.425664,-0.097187,0.0,6.1e-05,True,-8.3961,-11.8049,-7.031,large,595,8.4e-05
b_pca20_mlp,f_xgb,0.316525,0.45718,-0.140655,0.0,6.1e-05,True,-9.73,-13.3974,-8.1591,large,595,8.4e-05
b_pca20_xgb,c_lgbm,0.324421,0.469593,-0.145173,0.0,6.1e-05,True,-11.3932,-15.6893,-9.7606,large,595,8.4e-05
b_pca20_xgb,b_pca90_xgb,0.324421,0.426388,-0.101968,0.0,6.1e-05,True,-8.4222,-12.0665,-6.8892,large,595,8.4e-05
b_pca20_xgb,b_pca90_rf,0.324421,0.422365,-0.097944,0.0,6.1e-05,True,-7.8577,-11.0285,-6.4241,large,595,8.4e-05
b_pca20_xgb,b_pca90_mlp,0.324421,0.422098,-0.097678,0.0,6.1e-05,True,-5.9227,-9.1564,-4.6334,large,595,8.4e-05
b_pca20_xgb,b_pca90_lr,0.324421,0.413471,-0.089051,0.0,6.1e-05,True,-6.6643,-9.5245,-5.5017,large,595,8.4e-05
b_pca20_xgb,b_pca90_lgbm,0.324421,0.425664,-0.101244,0.0,6.1e-05,True,-8.1736,-11.798,-6.7144,large,595,8.4e-05
b_pca20_rf,f_xgb,0.328477,0.45718,-0.128703,0.0,6.1e-05,True,-9.0229,-12.1971,-7.7071,large,595,8.4e-05
b_pca20_rf,f_rf,0.328477,0.455819,-0.127341,0.0,6.1e-05,True,-8.3531,-11.6599,-7.0487,large,595,8.4e-05
b_pca20_rf,f_mlp,0.328477,0.454323,-0.125846,0.0,6.1e-05,True,-8.2062,-11.3603,-6.9741,large,595,8.4e-05
b_pca20_rf,f_lr,0.328477,0.454131,-0.125653,0.0,6.1e-05,True,-7.8093,-10.7846,-6.5483,large,595,8.4e-05
b_pca20_rf,f_lgbm,0.328477,0.455375,-0.126897,0.0,6.1e-05,True,-8.455,-12.2438,-6.9346,large,595,8.4e-05
b_pca20_rf,e_xgb,0.328477,0.432861,-0.104384,0.0,6.1e-05,True,-8.6041,-11.4453,-7.5011,large,595,8.4e-05
b_pca20_rf,e_rf,0.328477,0.434155,-0.105678,0.0,6.1e-05,True,-8.5368,-11.2898,-7.5028,large,595,8.4e-05
b_pca20_rf,e_mlp,0.328477,0.422079,-0.093602,0.0,6.1e-05,True,-6.9564,-9.8505,-5.535,large,595,8.4e-05
b_pca20_rf,e_lr,0.328477,0.408232,-0.079754,0.0,6.1e-05,True,-5.0837,-7.9358,-3.9371,large,595,8.4e-05
b_pca20_rf,e_lgbm,0.328477,0.430156,-0.101679,0.0,6.1e-05,True,-8.6718,-11.4822,-7.4069,large,595,8.4e-05
b_pca20_xgb,f_lr,0.324421,0.454131,-0.12971,0.0,6.1e-05,True,-7.7748,-10.6521,-6.4959,large,595,8.4e-05
b_pca20_xgb,f_lgbm,0.324421,0.455375,-0.130954,0.0,6.1e-05,True,-8.3715,-12.1954,-6.8188,large,595,8.4e-05
b_pca20_xgb,e_xgb,0.324421,0.432861,-0.108441,0.0,6.1e-05,True,-8.4008,-11.4036,-7.1783,large,595,8.4e-05
b_pca20_xgb,e_rf,0.324421,0.434155,-0.109735,0.0,6.1e-05,True,-8.3505,-11.083,-7.167,large,595,8.4e-05
b_pca20_xgb,e_mlp,0.324421,0.422079,-0.097659,0.0,6.1e-05,True,-6.897,-9.9355,-5.4976,large,595,8.4e-05
b_pca20_xgb,e_lr,0.324421,0.408232,-0.083811,0.0,6.1e-05,True,-5.143,-7.8483,-3.9839,large,595,8.4e-05
b_pca20_xgb,e_lgbm,0.324421,0.430156,-0.105736,0.0,6.1e-05,True,-8.4407,-11.3503,-7.0047,large,595,8.4e-05
b_pca20_xgb,d_xgb,0.324421,0.430943,-0.106522,0.0,6.1e-05,True,-7.9559,-11.1452,-6.7171,large,595,8.4e-05
b_pca20_xgb,d_rf,0.324421,0.425527,-0.101106,0.0,6.1e-05,True,-8.3181,-12.1754,-6.7033,large,595,8.4e-05
b_pca20_xgb,d_mlp,0.324421,0.428092,-0.103672,0.0,6.1e-05,True,-7.4663,-11.6525,-5.7755,large,595,8.4e-05
b_pca20_xgb,d_lr,0.324421,0.418466,-0.094045,0.0,6.1e-05,True,-6.7619,-9.6313,-5.5564,large,595,8.4e-05
b_pca20_xgb,d_lgbm,0.324421,0.430483,-0.106063,0.0,6.1e-05,True,-7.9215,-11.4426,-6.554,large,595,8.4e-05
b_pca20_xgb,c_xgb,0.324421,0.472805,-0.148385,0.0,6.1e-05,True,-11.8449,-16.0617,-10.1518,large,595,8.4e-05
b_pca20_xgb,c_rf,0.324421,0.469832,-0.145411,0.0,6.1e-05,True,-11.2768,-15.2481,-9.673,large,595,8.4e-05
b_pca20_xgb,c_mlp,0.324421,0.445802,-0.121382,0.0,6.1e-05,True,-9.7094,-13.5012,-8.1959,large,595,8.4e-05
b_pca20_xgb,c_lr,0.324421,0.449611,-0.12519,0.0,6.1e-05,True,-9.4644,-13.0732,-7.9362,large,595,8.4e-05
b_pca90_lgbm,f_lr,0.425664,0.454131,-0.028467,0.0,6.1e-05,True,-1.6882,-2.6848,-1.0343,large,595,8.4e-05
b_pca90_lgbm,f_lgbm,0.425664,0.455375,-0.029711,0.0,6.1e-05,True,-1.8765,-3.0035,-1.2026,large,595,8.4e-05
b_pca90_lgbm,c_xgb,0.425664,0.472805,-0.047141,0.0,6.1e-05,True,-3.6932,-4.9629,-3.0444,large,595,8.4e-05
b_pca90_lgbm,c_rf,0.425664,0.469832,-0.044168,0.0,6.1e-05,True,-3.3652,-4.4747,-2.757,large,595,8.4e-05
b_pca90_lgbm,c_mlp,0.425664,0.445802,-0.020138,0.0,6.1e-05,True,-1.5808,-2.5348,-0.9455,large,595,8.4e-05
b_pca90_lgbm,c_lr,0.425664,0.449611,-0.023946,0.0,6.1e-05,True,-1.7801,-2.7429,-1.1451,large,595,8.4e-05
b_pca90_lgbm,c_lgbm,0.425664,0.469593,-0.043929,0.0,6.1e-05,True,-3.3856,-4.5859,-2.7753,large,595,8.4e-05
b_pca20_xgb,f_xgb,0.324421,0.45718,-0.13276,0.0,6.1e-05,True,-8.8922,-12.0549,-7.506,large,595,8.4e-05
b_pca20_xgb,f_rf,0.324421,0.455819,-0.131398,0.0,6.1e-05,True,-8.2798,-11.7855,-6.8942,large,595,8.4e-05
b_pca20_xgb,f_mlp,0.324421,0.454323,-0.129903,0.0,6.1e-05,True,-8.1409,-11.0712,-6.8553,large,595,8.4e-05
d_xgb,f_rf,0.430943,0.455819,-0.024876,0.0,6.1e-05,True,-1.4769,-2.4427,-0.8303,large,595,8.4e-05
d_xgb,f_mlp,0.430943,0.454323,-0.02338,0.0,6.1e-05,True,-1.3814,-2.4343,-0.763,large,595,8.4e-05
d_lgbm,e_lr,0.430483,0.408232,0.022252,0.0,6.1e-05,True,1.2903,0.6904,2.257,large,595,8.4e-05
d_lgbm,d_lr,0.430483,0.418466,0.012018,0.0,6.1e-05,True,0.8007,0.1539,1.6895,large,595,8.4e-05
c_xgb,f_xgb,0.472805,0.45718,0.015625,0.0,6.1e-05,True,1.0249,0.3841,1.9962,large,595,8.4e-05
c_xgb,f_rf,0.472805,0.455819,0.016986,0.0,6.1e-05,True,1.0507,0.4023,2.0595,large,595,8.4e-05
c_xgb,f_mlp,0.472805,0.454323,0.018482,0.0,6.1e-05,True,1.1372,0.5141,2.0823,large,595,8.4e-05
c_xgb,f_lr,0.472805,0.454131,0.018674,0.0,6.1e-05,True,1.1007,0.4633,2.1025,large,595,8.4e-05
c_xgb,f_lgbm,0.472805,0.455375,0.01743,0.0,6.1e-05,True,1.0932,0.4789,2.0196,large,595,8.4e-05
c_xgb,e_xgb,0.472805,0.432861,0.039944,0.0,6.1e-05,True,3.0098,2.4267,4.0787,large,595,8.4e-05
c_xgb,e_rf,0.472805,0.434155,0.03865,0.0,6.1e-05,True,2.8635,2.2457,3.9674,large,595,8.4e-05
c_xgb,e_mlp,0.472805,0.422079,0.050726,0.0,6.1e-05,True,3.5005,2.8156,4.9384,large,595,8.4e-05
c_xgb,e_lr,0.472805,0.408232,0.064573,0.0,6.1e-05,True,3.8935,3.1274,5.5946,large,595,8.4e-05
c_xgb,e_lgbm,0.472805,0.430156,0.042649,0.0,6.1e-05,True,3.306,2.6889,4.5366,large,595,8.4e-05
d_rf,f_mlp,0.425527,0.454323,-0.028797,0.0,6.1e-05,True,-1.8036,-2.8343,-1.2034,large,595,8.4e-05
d_rf,f_lr,0.425527,0.454131,-0.028604,0.0,6.1e-05,True,-1.7136,-2.7033,-1.0922,large,595,8.4e-05
d_rf,f_lgbm,0.425527,0.455375,-0.029848,0.0,6.1e-05,True,-1.9069,-2.9975,-1.2269,large,595,8.4e-05
d_mlp,f_xgb,0.428092,0.45718,-0.029088,0.0,6.1e-05,True,-1.7759,-2.8183,-1.2041,large,595,8.4e-05
d_mlp,f_rf,0.428092,0.455819,-0.027727,0.0,6.1e-05,True,-1.6083,-2.5364,-1.0183,large,595,8.4e-05
d_mlp,f_mlp,0.428092,0.454323,-0.026231,0.0,6.1e-05,True,-1.5145,-2.5515,-0.917,large,595,8.4e-05
d_mlp,f_lgbm,0.428092,0.455375,-0.027283,0.0,6.1e-05,True,-1.6019,-2.6534,-0.9802,large,595,8.4e-05
b_pca90_lgbm,f_xgb,0.425664,0.45718,-0.031516,0.0,6.1e-05,True,-2.0831,-3.121,-1.4794,large,595,8.4e-05
b_pca90_lgbm,f_rf,0.425664,0.455819,-0.030155,0.0,6.1e-05,True,-1.8779,-2.8676,-1.2388,large,595,8.4e-05
b_pca90_lgbm,f_mlp,0.425664,0.454323,-0.028659,0.0,6.1e-05,True,-1.7753,-2.8437,-1.1339,large,595,8.4e-05
b_pca90_lr,f_lr,0.413471,0.454131,-0.040659,0.0,6.1e-05,True,-2.3113,-3.3787,-1.6977,large,595,8.4e-05
b_pca90_lr,f_lgbm,0.413471,0.455375,-0.041904,0.0,6.1e-05,True,-2.5231,-3.7073,-1.8205,large,595,8.4e-05
b_pca90_lr,c_xgb,0.413471,0.472805,-0.059334,0.0,6.1e-05,True,-4.3268,-5.691,-3.6802,large,595,8.4e-05
b_pca90_lr,c_rf,0.413471,0.469832,-0.056361,0.0,6.1e-05,True,-4.0116,-5.3594,-3.4283,large,595,8.4e-05
b_pca90_lr,c_mlp,0.413471,0.445802,-0.032331,0.0,6.1e-05,True,-2.3617,-3.4365,-1.7648,large,595,8.4e-05
b_pca90_lr,c_lr,0.413471,0.449611,-0.036139,0.0,6.1e-05,True,-2.5175,-3.5473,-1.9261,large,595,8.4e-05
b_pca90_lr,c_lgbm,0.413471,0.469593,-0.056122,0.0,6.1e-05,True,-4.0348,-5.4054,-3.4248,large,595,8.4e-05
b_pca90_mlp,f_xgb,0.422098,0.45718,-0.035082,0.0,6.1e-05,True,-1.8821,-2.797,-1.3201,large,595,8.4e-05
b_pca90_mlp,f_rf,0.422098,0.455819,-0.03372,0.0,6.1e-05,True,-1.7381,-2.63,-1.1531,large,595,8.4e-05
b_pca90_mlp,f_mlp,0.422098,0.454323,-0.032225,0.0,6.1e-05,True,-1.6549,-2.5566,-1.0497,large,595,8.4e-05
b_pca90_mlp,f_lr,0.422098,0.454131,-0.032032,0.0,6.1e-05,True,-1.5959,-2.4717,-0.9905,large,595,8.4e-05
b_pca90_mlp,f_lgbm,0.422098,0.455375,-0.033277,0.0,6.1e-05,True,-1.7317,-2.6933,-1.1195,large,595,8.4e-05
b_pca90_mlp,c_xgb,0.422098,0.472805,-0.050707,0.0,6.1e-05,True,-3.0223,-4.2535,-2.4581,large,595,8.4e-05
b_pca90_mlp,c_rf,0.422098,0.469832,-0.047734,0.0,6.1e-05,True,-2.799,-3.924,-2.2402,large,595,8.4e-05
b_pca90_mlp,c_mlp,0.422098,0.445802,-0.023704,0.0,6.1e-05,True,-1.4145,-2.2919,-0.8311,large,595,8.4e-05
b_pca90_mlp,c_lr,0.422098,0.449611,-0.027512,0.0,6.1e-05,True,-1.5897,-2.4518,-1.0287,large,595,8.4e-05
b_pca90_mlp,c_lgbm,0.422098,0.469593,-0.047495,0.0,6.1e-05,True,-2.804,-3.9621,-2.2732,large,595,8.4e-05
b_pca90_lr,f_xgb,0.413471,0.45718,-0.043709,0.0,6.1e-05,True,-2.7424,-3.7593,-2.126,large,595,8.4e-05
b_pca90_lr,f_rf,0.413471,0.455819,-0.042348,0.0,6.1e-05,True,-2.5175,-3.5692,-1.8841,large,595,8.4e-05
b_pca90_lr,f_mlp,0.413471,0.454323,-0.040852,0.0,6.1e-05,True,-2.4168,-3.4732,-1.7671,large,595,8.4e-05
c_xgb,d_xgb,0.472805,0.430943,0.041862,0.0,6.1e-05,True,3.0469,2.352,4.4532,large,595,8.4e-05
c_xgb,d_rf,0.472805,0.425527,0.047278,0.0,6.1e-05,True,3.7703,3.1589,5.0563,large,595,8.4e-05
c_xgb,d_mlp,0.472805,0.428092,0.044713,0.0,6.1e-05,True,3.1437,2.4963,4.5452,large,595,8.4e-05
c_xgb,d_lr,0.472805,0.418466,0.054339,0.0,6.1e-05,True,3.8145,3.043,5.4672,large,595,8.4e-05
c_xgb,d_lgbm,0.472805,0.430483,0.042322,0.0,6.1e-05,True,3.0803,2.2862,4.6113,large,595,8.4e-05
c_rf,f_rf,0.469832,0.455819,0.014013,0.0,6.1e-05,True,0.8517,0.1981,1.7559,large,595,8.4e-05
c_rf,f_mlp,0.469832,0.454323,0.015509,0.0,6.1e-05,True,0.9378,0.2946,1.7837,large,595,8.4e-05
c_rf,f_lr,0.469832,0.454131,0.015701,0.0,6.1e-05,True,0.9108,0.2703,1.8303,large,595,8.4e-05
c_rf,e_xgb,0.469832,0.432861,0.036971,0.0,6.1e-05,True,2.7147,2.1547,3.7035,large,595,8.4e-05
c_rf,e_rf,0.469832,0.434155,0.035677,0.0,6.1e-05,True,2.5779,1.9638,3.5564,large,595,8.4e-05
c_rf,e_mlp,0.469832,0.422079,0.047753,0.0,6.1e-05,True,3.2244,2.5761,4.4796,large,595,8.4e-05
c_rf,e_lr,0.469832,0.408232,0.0616,0.0,6.1e-05,True,3.6527,2.9353,5.1573,large,595,8.4e-05
c_rf,e_lgbm,0.469832,0.430156,0.039676,0.0,6.1e-05,True,2.9927,2.4094,4.0951,large,595,8.4e-05
c_rf,d_xgb,0.469832,0.430943,0.038889,0.0,6.1e-05,True,2.763,2.1148,4.0148,large,595,8.4e-05
d_lr,f_rf,0.418466,0.455819,-0.037353,0.0,6.1e-05,True,-2.1644,-3.341,-1.5338,large,595,8.4e-05
d_lr,f_mlp,0.418466,0.454323,-0.035858,0.0,6.1e-05,True,-2.0681,-3.2859,-1.4403,large,595,8.4e-05
d_lr,f_lr,0.418466,0.454131,-0.035665,0.0,6.1e-05,True,-1.9804,-3.1457,-1.3417,large,595,8.4e-05
d_lr,f_lgbm,0.418466,0.455375,-0.036909,0.0,6.1e-05,True,-2.1648,-3.4992,-1.4723,large,595,8.4e-05
d_lr,e_xgb,0.418466,0.432861,-0.014396,0.0,6.1e-05,True,-0.9873,-1.9471,-0.3292,large,595,8.4e-05
d_lr,d_xgb,0.418466,0.430943,-0.012477,0.0,6.1e-05,True,-0.8313,-1.6506,-0.2091,large,595,8.4e-05
b_pca90_rf,c_xgb,0.422365,0.472805,-0.05044,0.0,6.1e-05,True,-3.9284,-5.2735,-3.3266,large,595,8.4e-05
b_pca90_rf,c_rf,0.422365,0.469832,-0.047467,0.0,6.1e-05,True,-3.5963,-4.8093,-3.005,large,595,8.4e-05
b_pca90_rf,c_mlp,0.422365,0.445802,-0.023437,0.0,6.1e-05,True,-1.8289,-2.8127,-1.2101,large,595,8.4e-05
b_pca90_rf,c_lr,0.422365,0.449611,-0.027246,0.0,6.1e-05,True,-2.0146,-2.989,-1.44,large,595,8.4e-05
b_pca90_rf,c_lgbm,0.422365,0.469593,-0.047228,0.0,6.1e-05,True,-3.6191,-4.8669,-3.0365,large,595,8.4e-05
b_pca90_xgb,c_mlp,0.426388,0.445802,-0.019414,0.0,6.1e-05,True,-1.5572,-2.4624,-0.9272,large,595,8.4e-05
b_pca90_xgb,c_lr,0.426388,0.449611,-0.023222,0.0,6.1e-05,True,-1.7599,-2.6305,-1.1927,large,595,8.4e-05
b_pca90_xgb,c_lgbm,0.426388,0.469593,-0.043205,0.0,6.1e-05,True,-3.3997,-4.4853,-2.8751,large,595,8.4e-05
b_pca90_rf,f_xgb,0.422365,0.45718,-0.034815,0.0,6.1e-05,True,-2.2915,-3.3319,-1.6871,large,595,8.4e-05
b_pca90_rf,f_rf,0.422365,0.455819,-0.033454,0.0,6.1e-05,True,-2.0756,-3.1219,-1.4528,large,595,8.4e-05
b_pca90_rf,f_mlp,0.422365,0.454323,-0.031958,0.0,6.1e-05,True,-1.9723,-3.0226,-1.3318,large,595,8.4e-05
b_pca90_rf,f_lr,0.422365,0.454131,-0.031766,0.0,6.1e-05,True,-1.8775,-2.9034,-1.2462,large,595,8.4e-05
b_pca90_rf,f_lgbm,0.422365,0.455375,-0.03301,0.0,6.1e-05,True,-2.0768,-3.2437,-1.3877,large,595,8.4e-05
d_mlp,e_lr,0.428092,0.408232,0.01986,0.0,6.1e-05,True,1.1263,0.454,2.1827,large,595,8.4e-05
d_lr,f_xgb,0.418466,0.45718,-0.038715,0.0,6.1e-05,True,-2.3609,-3.6336,-1.724,large,595,8.4e-05
c_lgbm,d_mlp,0.469593,0.428092,0.041501,0.0,6.1e-05,True,2.8795,2.2829,4.2038,large,595,8.4e-05
c_lgbm,d_lr,0.469593,0.418466,0.051127,0.0,6.1e-05,True,3.542,2.8179,5.1177,large,595,8.4e-05
c_lgbm,d_lgbm,0.469593,0.430483,0.03911,0.0,6.1e-05,True,2.8065,2.0579,4.1974,large,595,8.4e-05
c_lgbm,c_mlp,0.469593,0.445802,0.023791,0.0,6.1e-05,True,1.8182,1.2551,2.6923,large,595,8.4e-05
c_lgbm,c_lr,0.469593,0.449611,0.019983,0.0,6.1e-05,True,1.4501,0.8332,2.3858,large,595,8.4e-05
b_pca90_xgb,f_xgb,0.426388,0.45718,-0.030792,0.0,6.1e-05,True,-2.0664,-3.0436,-1.4602,large,595,8.4e-05
b_pca90_xgb,f_rf,0.426388,0.455819,-0.029431,0.0,6.1e-05,True,-1.8577,-2.8026,-1.2253,large,595,8.4e-05
b_pca90_xgb,f_mlp,0.426388,0.454323,-0.027935,0.0,6.1e-05,True,-1.7536,-2.7522,-1.1222,large,595,8.4e-05
b_pca90_xgb,f_lr,0.426388,0.454131,-0.027742,0.0,6.1e-05,True,-1.6654,-2.6168,-1.0267,large,595,8.4e-05
b_pca90_xgb,f_lgbm,0.426388,0.455375,-0.028987,0.0,6.1e-05,True,-1.8563,-2.9168,-1.1692,large,595,8.4e-05
b_pca90_xgb,c_xgb,0.426388,0.472805,-0.046417,0.0,6.1e-05,True,-3.7154,-4.9093,-3.1627,large,595,8.4e-05
b_pca90_xgb,c_rf,0.426388,0.469832,-0.043444,0.0,6.1e-05,True,-3.3778,-4.4266,-2.8384,large,595,8.4e-05
c_rf,d_rf,0.469832,0.425527,0.044305,0.0,6.1e-05,True,3.4327,2.9054,4.531,large,595,8.4e-05
c_rf,d_mlp,0.469832,0.428092,0.04174,0.0,6.1e-05,True,2.8691,2.2742,4.1307,large,595,8.4e-05
c_rf,d_lr,0.469832,0.418466,0.051366,0.0,6.1e-05,True,3.5256,2.7896,5.0274,large,595,8.4e-05
c_rf,d_lgbm,0.469832,0.430483,0.039349,0.0,6.1e-05,True,2.7956,2.0682,4.1459,large,595,8.4e-05
c_rf,c_xgb,0.469832,0.472805,-0.002973,0.0,6.1e-05,True,-0.2243,-1.0376,0.4721,small,595,8.4e-05
c_mlp,e_lr,0.445802,0.408232,0.037571,0.0,6.1e-05,True,2.268,1.6377,3.5019,large,595,8.4e-05
c_lr,d_lr,0.449611,0.418466,0.031145,0.0,6.1e-05,True,2.0952,1.4423,3.3564,large,595,8.4e-05
c_lr,d_lgbm,0.449611,0.430483,0.019127,0.0,6.1e-05,True,1.3301,0.6875,2.4798,large,595,8.4e-05
c_lr,c_xgb,0.449611,0.472805,-0.023195,0.0,6.1e-05,True,-1.7078,-2.7315,-1.0852,large,595,8.4e-05
c_lr,c_rf,0.449611,0.469832,-0.020221,0.0,6.1e-05,True,-1.4526,-2.424,-0.837,large,595,8.4e-05
c_lgbm,e_xgb,0.469593,0.432861,0.036732,0.0,6.1e-05,True,2.7261,2.1588,3.7957,large,595,8.4e-05
c_lgbm,e_rf,0.469593,0.434155,0.035438,0.0,6.1e-05,True,2.5872,1.9752,3.6166,large,595,8.4e-05
c_lgbm,e_mlp,0.469593,0.422079,0.047514,0.0,6.1e-05,True,3.2373,2.5781,4.5489,large,595,8.4e-05
c_lgbm,e_lr,0.469593,0.408232,0.061361,0.0,6.1e-05,True,3.6638,2.9435,5.1656,large,595,8.4e-05
c_lgbm,e_lgbm,0.469593,0.430156,0.039437,0.0,6.1e-05,True,3.0084,2.3988,4.1757,large,595,8.4e-05
c_lgbm,d_xgb,0.469593,0.430943,0.03865,0.0,6.1e-05,True,2.7736,2.1138,4.0698,large,595,8.4e-05
c_lgbm,d_rf,0.469593,0.425527,0.044066,0.0,6.1e-05,True,3.4551,2.8835,4.7047,large,595,8.4e-05
c_mlp,d_rf,0.445802,0.425527,0.020276,0.0,6.1e-05,True,1.6203,1.0417,2.621,large,595,8.4e-05
c_mlp,d_mlp,0.445802,0.428092,0.01771,0.0,6.1e-05,True,1.2472,0.6875,2.2154,large,595,8.4e-05
c_mlp,d_lr,0.445802,0.418466,0.027337,0.0,6.1e-05,True,1.922,1.2627,3.2108,large,595,8.4e-05
c_mlp,c_xgb,0.445802,0.472805,-0.027003,0.0,6.1e-05,True,-2.0972,-3.0404,-1.5146,large,595,8.4e-05
c_mlp,c_rf,0.445802,0.469832,-0.02403,0.0,6.1e-05,True,-1.8158,-2.6587,-1.2534,large,595,8.4e-05
c_lr,e_xgb,0.449611,0.432861,0.016749,0.0,6.1e-05,True,1.202,0.5776,2.0772,large,595,8.4e-05
c_lr,e_rf,0.449611,0.434155,0.015455,0.0,6.1e-05,True,1.0923,0.4902,1.9499,large,595,8.4e-05
c_lr,e_mlp,0.449611,0.422079,0.027531,0.0,6.1e-05,True,1.8232,1.2232,2.9193,large,595,8.4e-05
c_lr,e_lr,0.449611,0.408232,0.041379,0.0,6.1e-05,True,2.417,1.7907,3.6324,large,595,8.4e-05
c_lr,e_lgbm,0.449611,0.430156,0.019454,0.0,6.1e-05,True,1.4324,0.8287,2.3866,large,595,8.4e-05
c_lr,d_xgb,0.449611,0.430943,0.018668,0.0,6.1e-05,True,1.2981,0.6706,2.4174,large,595,8.4e-05
c_lr,d_rf,0.449611,0.425527,0.024084,0.0,6.1e-05,True,1.8191,1.2696,2.8458,large,595,8.4e-05
c_lr,d_mlp,0.449611,0.428092,0.021518,0.0,6.1e-05,True,1.4497,0.8728,2.4591,large,595,8.4e-05
e_rf,f_lgbm,0.434155,0.455375,-0.021219,0.0,6.1e-05,True,-1.2915,-2.2001,-0.6439,large,595,8.4e-05
e_mlp,f_xgb,0.422079,0.45718,-0.035101,0.0,6.1e-05,True,-2.113,-3.2379,-1.5189,large,595,8.4e-05
e_mlp,f_rf,0.422079,0.455819,-0.03374,0.0,6.1e-05,True,-1.9322,-2.9804,-1.3415,large,595,8.4e-05
